巴斯蒂,埃蒂安,0,-0.25,0.78,1.06,-0.25,0.78,1.06,1
卡  昂,昂  热,2,0.25,1.02,0.82,0.25,1.02,0.82,0
洛里昂,马  赛,2,-0.25,0.88,0.96,0,1.18,0.66,0
图卢兹,里  尔,2,0.25,0.88,0.96,0.25,0.72,1.12,1
摩纳哥,南  特,5,1.25,0.9,0.94,1.25,0.7,1.14,3
尼  斯,卡  昂,4,0.75,0.86,0.98,0.75,0.86,0.98,1
马  赛,昂  热,1,0.75,0.84,1,0.75,0.92,0.92,3
摩纳哥,波尔多,6,1,0.82,1.02,1,0.76,1.08,3
南  锡,里  尔,3,0,0.78,1.06,0,0.88,0.96,0
甘  冈,巴斯蒂,4,0.75,1,0.84,1,1.1,0.74,3
蒙彼利,南  特,0,0.5,1.02,0.82,0.5,1,0.84,0
雷  恩,第  戎,5,0.5,0.82,1.02,0.5,0.7,1.14,1
埃蒂安,梅  斯,2,1,1.06,0.78,1,1,0.84,1
里  昂,图卢兹,4,1.25,0.96,0.88,1.25,0.88,0.96,3
洛里昂,日尔曼,-1,-1.5,1.02,0.82,-1.75,0.92,0.92,0
梅  斯,巴斯蒂,4,0.5,1.04,0.8,0.5,0.86,0.98,3
里  尔,马  赛,0,0,0.88,0.96,0,1,0.84,1
南  特,尼  斯,-1,0,0.8,1.04,0,0.7,1.14,1
昂  热,甘  冈,1,0.25,0.94,0.9,0.5,1.16,0.68,3
南  锡,洛里昂,3,0.25,0.84,1,0.25,0.84,1,0
波尔多,蒙彼利,1,0.5,1.04,0.8,0.75,1.1,0.74,3
图卢兹,雷  恩,0,0.25,0.8,1.04,0.25,0.86,0.98,1
卡  昂,摩纳哥,-1,-0.75,1.02,0.82,-0.75,0.98,0.86,0
第  戎,埃蒂安,0,0,1,0.84,0,1,0.84,0
日尔曼,里  昂,3,1.25,0.96,0.88,1.25,0.98,0.86,3
甘  冈,南  锡,2,0.5,0.9,0.94,0.75,0.96,0.88,3
马  赛,第  戎,3,1.25,0.9,0.94,1.25,0.76,1.08,1
巴斯蒂,里  尔,2,-0.25,0.86,0.98,-0.25,0.76,1.08,0
雷  恩,里  昂,1,-0.75,0.84,1,-0.75,0.8,1.04,1
洛里昂,卡  昂,3,0.25,0.92,0.92,0.25,0.86,0.98,3
南  特,昂  热,1,0.25,0.76,1.08,0.25,0.88,0.96,3
蒙彼利,图卢兹,1,0.25,0.78,1.06,0.25,0.86,0.98,0
尼  斯,波尔多,3,0.25,0.96,0.88,0.25,0.96,0.88,3
梅  斯,日尔曼,-1,-2,0.96,0.88,-2.25,0.89,0.95,0
摩纳哥,埃蒂安,5,2,0.9,0.94,2.5,1.06,0.78,3
里  尔,尼  斯,-1,0.25,1.02,0.82,0,0.88,0.96,0
昂  热,摩纳哥,-3,-0.75,0.8,1.04,-1,0.7,1.14,0
南  锡,雷  恩,1,0,0.88,0.96,0,0.6,1.24,3
第  戎,巴斯蒂,2,0.5,0.96,0.88,0.5,0.7,1.14,0
波尔多,梅  斯,1,1,0.88,0.96,1,0.7,1.14,3
里  昂,洛里昂,4,1.5,0.78,1.06,1.75,0.88,0.96,0
卡  昂,蒙彼利,4,0.25,1.04,0.8,0.25,1.08,0.76,0
图卢兹,马  赛,1,0,1.08,0.76,0,1.06,0.78,1
埃蒂安,南  特,2,0.5,1,0.84,0.5,1.06,0.78,1
日尔曼,甘  冈,6,2,0.82,1.02,2.25,0.88,0.96,3
昂  热,日尔曼,-3,-1.5,0.94,0.9,-1.5,0.88,0.96,0
尼  斯,南  锡,3,0.75,0.82,1.02,0.75,0.86,0.98,3
梅  斯,卡  昂,3,0.25,1.08,0.76,0.25,0.9,0.94,1
甘  冈,图卢兹,2,0.25,0.8,1.04,0.25,0.78,1.06,3
蒙彼利,洛里昂,1,0.5,0.88,0.96,0.5,0.74,1.1,3
雷  恩,里  尔,5,0.25,0.94,0.9,0,0.64,1.2,3
摩纳哥,第  戎,7,1.75,0.88,0.96,1.75,0.74,1.1,3
南  特,波尔多,1,0,0.9,0.94,0,0.72,1.12,0
马  赛,埃蒂安,1,0.5,0.8,1.04,0.75,0.86,0.98,3
南  锡,马  赛,1,-0.5,0.82,1.02,-0.5,0.78,1.06,1
日尔曼,蒙彼利,6,2.25,0.98,0.86,2.5,1,0.84,3
第  戎,昂  热,0,0.25,0.94,0.9,0.25,0.96,0.88,3
洛里昂,梅  斯,3,0.5,0.74,1.1,0.75,0.82,1.02,3
波尔多,巴斯蒂,2,1.25,0.98,0.86,1.25,0.92,0.92,3
里  尔,甘  冈,1,0.25,0.88,0.96,0.5,0.94,0.9,3
卡  昂,南  特,2,0.25,1.02,0.82,0.25,1.14,0.7,0
图卢兹,尼  斯,0,0,0.84,1,-0.25,0.72,1.12,1
埃蒂安,雷  恩,1,0.5,1.06,0.78,0.5,1.04,0.8,1
里  昂,摩纳哥,0,0,0.84,1,-0.5,0.82,1.02,0
昂  热,里  昂,-2,-0.5,0.82,1.02,-0.5,0.86,0.98,0
