泽尼特,安  郅,3,1.75,1.08,0.72,1.75,0.62,1.18,1
乌法,莫斯巴,-1,-0.5,0.94,0.86,-0.5,1.02,0.78,0
克拉斯,莫陆军,0,0.25,1.1,0.7,0.25,0.9,0.9,1
莫火车,罗斯托,2,0.25,0.7,1.1,0.25,0.82,0.98,1
托姆斯,喀  山,-2,-1.75,0.74,1.06,-1.5,0.78,1.02,1
乌拉尔,奥伦堡,2,0,0.82,0.98,0,0.6,1.2,3
阿姆卡,乌法,0,0.25,0.78,1.02,0.25,0.72,1.08,1
莫陆军,罗斯托,4,0.5,0.82,0.98,0.5,0.8,1,1
安  郅,苏维埃,1,0.25,0.88,0.92,0.25,0.84,0.96,0
喀  山,克拉斯,0,0,1.08,0.72,0,1.08,0.72,0
奥伦堡,格罗兹,0,0,0.66,1.14,0.25,1.06,0.74,3
乌拉尔,托姆斯,2,1.5,0.76,1.04,1.75,0.88,0.92,3
图拉,莫火车,0,-0.5,0.76,1.04,-0.5,0.76,1.04,0
莫斯巴,泽尼特,2,0,0.72,1.08,0.25,1,0.8,3
乌法,莫陆军,-2,-0.75,0.94,0.86,-0.75,0.9,0.9,0
泽尼特,乌拉尔,4,1.75,0.96,0.84,1.75,1.06,0.74,3
罗斯托,莫斯巴,2,0,0.98,0.82,0,0.9,0.9,3
莫火车,阿姆卡,3,0.75,0.88,0.92,1,0.6,1.2,1
格罗兹,安  郅,2,0.5,0.96,0.84,0.25,0.8,1,0
托姆斯,奥伦堡,0,-1.5,0.66,1.14,-1.25,0.62,1.18,0
苏维埃,喀  山,1,0,0.84,0.96,0,0.86,0.94,1
克拉斯,图拉,5,1.5,0.98,0.82,1.5,1.12,0.68,3
罗斯托,乌法,2,1,0.96,0.84,1,0.94,0.86,3
莫斯巴,乌拉尔,6,1.75,0.98,0.82,1.75,0.86,0.94,3
奥伦堡,泽尼特,-2,-1,0.64,1.16,-1,0.68,1.12,0
图拉,苏维埃,1,0.25,1.02,0.78,0.25,1.02,0.78,3
莫陆军,莫火车,3,0.5,0.96,0.84,0.5,0.9,0.9,3
喀  山,格罗兹,1,0.25,0.64,1.16,0.25,0.7,1.1,0
阿姆卡,克拉斯,-1,-0.5,0.7,1.1,-0.5,0.6,1.2,0
安  郅,托姆斯,3,1.75,0.82,0.98,1.75,0.82,0.98,1
莫火车,喀  山,2,0.5,0.94,0.86,0.5,1,0.8,0
格罗兹,乌拉尔,3,1,0.76,1.04,1,0.6,1.2,3
乌法,图拉,3,0.25,0.88,0.92,0.25,0.86,0.94,3
莫陆军,莫斯巴,3,0.25,0.94,0.86,0.5,1.02,0.78,0
罗斯托,阿姆卡,5,1,0.92,0.88,1,1,0.8,3
托姆斯,泽尼特,-4,-2.75,0.8,1,-2.5,0.76,1.04,0
苏维埃,奥伦堡,2,0.25,0.94,0.86,0.25,1.06,0.74,1
克拉斯,安  郅,3,1.25,1.02,0.78,1.25,0.94,0.86,1
阿姆卡,莫陆军,-1,-0.75,0.94,0.86,-0.75,0.94,0.86,0
图拉,罗斯托,1,-0.5,0.76,1.04,-0.5,0.8,1,3
莫斯巴,托姆斯,7,2.75,0.72,1.08,2.75,0.64,1.16,3
奥伦堡,克拉斯,-1,-0.25,0.94,0.86,-0.25,0.96,0.84,3
喀  山,乌法,1,0.5,0.9,0.9,0.5,0.94,0.86,3
泽尼特,格罗兹,2,1.5,1.08,0.72,1.25,0.98,0.82,0
乌拉尔,苏维埃,0,0,0.82,0.98,0,0.72,1.08,0
安  郅,莫火车,0,-0.25,0.58,1.22,0.25,1.08,0.72,1
莫陆军,图拉,7,1.75,1.1,0.7,1.75,1.02,0.78,3
乌拉尔,克拉斯,-1,-0.5,0.78,1.02,-0.5,0.78,1.02,1
阿姆卡,莫斯巴,0,-0.25,1.02,0.78,-0.25,0.9,0.9,0
苏维埃,泽尼特,-2,-0.75,0.8,1,-0.75,0.86,0.94,0
莫火车,奥伦堡,3,0.5,0.86,0.94,0.5,1.1,0.7,3
托姆斯,格罗兹,-2,-1.25,0.9,0.9,-1.25,0.8,1,0
乌法,安  郅,1,0.25,1.06,0.74,0.25,1.2,0.6,3
罗斯托,喀  山,3,0.75,0.92,0.88,0.75,0.74,1.06,3
莫陆军,莫火车,-3,0.5,0.78,1.02,0.75,0.66,1.14,0
安  郅,阿姆卡,3,0,0.62,1.18,0.25,0.88,0.92,3
泽尼特,喀  山,4,1,0.86,0.94,1,0.8,1,3
克拉斯,图斯诺,3,1.5,1.04,0.76,1.25,0.98,0.82,3
乌法,莫斯巴,2,-0.75,0.9,0.9,-0.5,0.92,0.88,1
莫迪纳,乌拉尔,0,0.5,0.82,0.98,0.5,0.82,0.98,0
罗斯托,格罗兹,-2,0.25,0.9,0.9,0.25,1.02,0.78,0
图拉,SKA恩,3,0.5,0.96,0.84,0.5,0.66,1.14,3
莫陆军,SKA恩,5,1.75,0.82,0.98,1.75,0.78,1.02,3
乌拉尔,乌法,-1,0,0.78,1.02,0,0.66,1.14,1
格罗兹,莫迪纳,7,0.25,0.86,0.94,0.25,0.8,1,3
阿姆卡,罗斯托,-3,0.25,1.08,0.72,0,0.84,0.96,0
莫火车,安  郅,4,0.75,0.78,1.02,0.75,0.7,1.1,3
图斯诺,泽尼特,-6,-1.5,0.84,0.96,-1.75,0.9,0.9,0
莫斯巴,克拉斯,9,0.5,0.96,0.84,0.5,0.66,1.14,3
安  郅,罗斯托,-2,0,0.92,0.88,0,1.08,0.72,0
乌法,格罗兹,0,0,0.92,0.88,0,0.96,0.84,3
莫迪纳,阿姆卡,6,0.75,1,0.8,0.75,0.96,0.84,3
